"baseline_correlation","baseline_ROUGE_1","baseline_ROUGE_L","baseline_BLEU","baseline_LAAL","baseline_LA","feedback_correlation","feedback_ROUGE_1","feedback_ROUGE_L","feedback_BLEU","feedback_LAAL","feedback_LA","realtime_correlation","realtime_ROUGE_1","realtime_ROUGE_L","realtime_BLEU","realtime_LAAL","realtime_LA","icl_correlation","icl_ROUGE_1","icl_ROUGE_L","icl_BLEU","icl_LAAL","icl_LA","feedback_0-10%","feedback_10-20%","feedback_20-30%","feedback_30-40%","feedback_40-50%","feedback_50-60%","feedback_60-70%","feedback_70-80%","feedback_80-90%","feedback_90-100%","baseline_0-10%","baseline_10-20%","baseline_20-30%","baseline_30-40%","baseline_40-50%","baseline_50-60%","baseline_60-70%","baseline_70-80%","baseline_80-90%","baseline_90-100%","icl_0-10%","icl_10-20%","icl_20-30%","icl_30-40%","icl_40-50%","icl_50-60%","icl_60-70%","icl_70-80%","icl_80-90%","icl_90-100%","n","model_name","# frame","step","k"
"0.16368531330503558","0.05842459296080342","0.0442634460858867","0.06689627207372743","0","0","0.4176048296640221","0.05784563721147512","0.046403762534154576","0.08985667787511031","0","0","0.4176048296640221","0.05784563721147512","0.046403762534154576","0.08985667787511031","0","0","0.687521947755081","0.13194756700783153","0.09346825438168235","0.21327741463896235","0.0011492997198879551","0","0.1445636636550507","0.07562756615989008","0.06721041255241592","0.053298307837967525","0.05202528489852606","0.04713612231897772","0.041691973110412235","0.03891440468221897","0.037213177775829796","0.02593293189555338","0.07162480773969591","0.041120879721152775","0.04752954713589934","0.041564818204712424","0.04984336946476115","0.04963892320547211","0.043310061302018275","0.03909132313723205","0.04431155249178023","0.035236624693498045","0.16734930454694077","0.059952701389008045","0.046229530546062755","0.036892103838331566","0.043875974001636966","0.03811860101843201","0.03262281498615676","0.03243407179475971","0.027640178356454798","0.018629206962863864","50","llava-hf/LLaVA-NeXT-Video-7B-hf","1","2","null"
"0.16650866339438974","0.06357272114429784","0.046914903757434165","0.071432765107835","0","0","0.6937262980404211","0.1704650737029263","0.10357201231202605","0.24480975254518397","0.0033552422901867783","0","0.6937262980404211","0.1704650737029263","0.10357201231202605","0.24480975254518397","0.0033552422901867783","0","0.29541529211851514","0.13267567496861188","0.07723073750673062","0.13069241012721913","0.0175612305352327","0","0.2155462500462072","0.13828675891343917","0.13212640270455628","0.11387113277092026","0.11551287186561883","0.1068625977468361","0.09400225533995053","0.08899869243239202","0.0893280957300016","0.07085223294837728","0.08637216608052402","0.05299951228549334","0.051781768498096306","0.05049526954971999","0.054588975874331265","0.05995716130411908","0.046072153100033784","0.044675170792884106","0.04964877963453925","0.04206273804166485","0.12034858113602814","0.0681668199922088","0.07267279498837695","0.07743996207787462","0.08267625201189546","0.09197407733653364","0.07085512043126982","0.06944473990394115","0.07764429684325444","0.06618220667579779","50","llava-hf/LLaVA-NeXT-Video-7B-hf","1","1","8"
"0.27307238491020225","0.06698011215067236","0.04948294799100406","0.07960597445237226","0.00725879163425665","0","0.27307238491020225","0.06698011215067236","0.04948294799100406","0.07960597445237226","0.00725879163425665","0","0.27307238491020225","0.06698011215067236","0.04948294799100406","0.07960597445237226","0.00725879163425665","0","0.27307238491020225","0.06698011215067236","0.04948294799100406","0.07960597445237226","0.00725879163425665","0","0.07041909225731603","0.039193083229423026","0.03510956562409004","0.03594722085932922","0.03604550162198206","0.048477493323600684","0.04070305503226776","0.03125070040100325","0.02904715264095411","0.02304180513152049","0.07041909225731603","0.039193083229423026","0.03510956562409004","0.03594722085932922","0.03604550162198206","0.048477493323600684","0.04070305503226776","0.03125070040100325","0.02904715264095411","0.02304180513152049","0.07041909225731603","0.039193083229423026","0.03510956562409004","0.03594722085932922","0.03604550162198206","0.048477493323600684","0.04070305503226776","0.03125070040100325","0.02904715264095411","0.02304180513152049","50","llava-hf/LLaVA-NeXT-Video-7B-hf","1","2","6"
"0.25524472990651415","0.07186528125717959","0.05340259935504081","0.0896253236994925","0.010745865191750088","0","0.25524472990651415","0.07186528125717959","0.05340259935504081","0.0896253236994925","0.010745865191750088","0","0.25524472990651415","0.07186528125717959","0.05340259935504081","0.0896253236994925","0.010745865191750088","0","0.25524472990651415","0.07186528125717959","0.05340259935504081","0.0896253236994925","0.010745865191750088","0","0.07108502061648522","0.04288124966939704","0.03372065128054605","0.026122103370943357","0.04062432077491912","0.04983690895635084","0.03890498428285387","0.02914998722507898","0.034230302428938354","0.03403769061887348","0.07108502061648522","0.04288124966939704","0.03372065128054605","0.026122103370943357","0.04062432077491912","0.04983690895635084","0.03890498428285387","0.02914998722507898","0.034230302428938354","0.03403769061887348","0.07108502061648522","0.04288124966939704","0.03372065128054605","0.026122103370943357","0.04062432077491912","0.04983690895635084","0.03890498428285387","0.02914998722507898","0.034230302428938354","0.03403769061887348","50","llava-hf/LLaVA-NeXT-Video-7B-hf","2","4","6"
"0.24819827684897902","0.07028576601600876","0.05315714577446225","0.08338168925464913","0.010575112456986547","0","0.24819827684897902","0.07028576601600876","0.05315714577446225","0.08338168925464913","0.010575112456986547","0","0.24819827684897902","0.07028576601600876","0.05315714577446225","0.08338168925464913","0.010575112456986547","0","0.24819827684897902","0.07028576601600876","0.05315714577446225","0.08338168925464913","0.010575112456986547","0","0.07877400885996842","0.040924725887006345","0.04041109799333998","0.03277424024577524","0.054399122056594876","0.049118177952566004","0.036813509283167005","0.03328100263489099","0.037057952421646265","0.020059271972921372","0.07877400885996842","0.040924725887006345","0.04041109799333998","0.03277424024577524","0.054399122056594876","0.049118177952566004","0.036813509283167005","0.03328100263489099","0.037057952421646265","0.020059271972921372","0.07877400885996842","0.040924725887006345","0.04041109799333998","0.03277424024577524","0.054399122056594876","0.049118177952566004","0.036813509283167005","0.03328100263489099","0.037057952421646265","0.020059271972921372","50","llava-hf/LLaVA-NeXT-Video-7B-hf","4","10","8"
"0.16456643498006596","0.03836212440239105","0.03348856627722261","0.059611441563486654","0","0","0.5978413543593942","0.1301410068077584","0.0887947601510461","0.18021826354782342","0.0023134651089276592","0","0.5978413543593942","0.1301410068077584","0.0887947601510461","0.18021826354782342","0.0023134651089276592","0","0.22025023681942246","0.08032406137333342","0.0526703478472005","0.07271360660523846","0.006283865766307893","0","0.11573944746336874","0.10571754354147163","0.0986015665830588","0.06387702480051961","0.07592766854641218","0.08092870318497428","0.06467581338148629","0.06342663307820516","0.05472176797942586","0.06264275662802057","0.05624336940084934","0.031184430255768388","0.03151135821350184","0.022644391528447074","0.029906162609302487","0.03259156729602555","0.029128195491517885","0.030183076365805722","0.025938520774040276","0.028006814880709507","0.09502674440156149","0.05325214629958686","0.047529407810527384","0.03840713913255396","0.04618109975762923","0.05330450513641811","0.046811956034131665","0.05449579615422453","0.04262888463647055","0.0466534485533375","50","llava-hf/LLaVA-NeXT-Video-7B-hf","2","3","8"
"0.17287683243502464","0.05555607490111226","0.04392238236326601","0.06502153977487683","0.0003076923076923077","0","0.5493109411811935","0.11155571854998461","0.08019984223154125","0.13951358195736524","0.0015549385330695038","0","0.5493109411811935","0.11155571854998461","0.08019984223154125","0.13951358195736524","0.0015549385330695038","0","0.2023438009598898","0.08061432280228333","0.05659192688166017","0.08173096986338764","0.008183699039291926","0","0.08183091549705092","0.08364354733977844","0.05139659051387877","0.07484965173255036","0.059309142892614686","0.07461495246285273","0.04147039078598671","0.055115828490778895","0.048748323904529656","0.060119297163333286","0.06272810854428458","0.04432638487902916","0.025880839460753292","0.045658971967226986","0.036906935332857674","0.05296426482131234","0.025396807095648136","0.03317680824402906","0.03318984616153681","0.03744132350402433","0.09350595864745571","0.05799499934209553","0.032971452742062125","0.04528454893020662","0.04606201591675384","0.060867845289625376","0.034627540711306026","0.038137744532177886","0.03949332262315355","0.04415429051278819","50","llava-hf/LLaVA-NeXT-Video-7B-hf","1","5","8"
"0.16932583785074296","0.05388145813449258","0.04384482791224738","0.06617604423184441","0","0","0.46024814707570877","0.08997538717394919","0.06767027673236208","0.10931152369689634","0.0008443429731100964","0","0.46024814707570877","0.08997538717394919","0.06767027673236208","0.10931152369689634","0.0008443429731100964","0","0.17089398247581358","0.07412756516062893","0.05644650453461828","0.0850349771319704","0.0011964545190351642","0","0.06807112563329908","0.03926246131932615","0.036231691401186136","0.051992321200265826","0.051428782790158216","0.04436734888286486","0.027249134331866216","0.03305150927741187","0.0460828235066573","0.03079919669851604","0.07056696690149683","0.026249281866488075","0.02389374331345419","0.02986933389614294","0.03542243612508873","0.04156577685080462","0.022597369042084665","0.021945321693752594","0.03582725271942109","0.028443918910681747","0.08400528768409896","0.03831774919829438","0.029186451607438685","0.04049043675711075","0.03701234943337426","0.040582968627898196","0.024581398871264346","0.025246897696478466","0.04127453484820912","0.033137278387186615","50","llava-hf/LLaVA-NeXT-Video-7B-hf","1","10","8"
"0.16932583785074296","0.04248195219916202","0.03813567950903726","0.0659352240515567","0","0","0.5569104983936579","0.10356917834645411","0.07763155436681307","0.1323457182038294","0.0004878048780487805","0","0.5569104983936579","0.10356917834645411","0.07763155436681307","0.1323457182038294","0.0004878048780487805","0","0.1698813934062985","0.06400885688727487","0.05027631651246507","0.0698731202730037","0.0015662970908872547","0","0.06481653397637128","0.049175565917422","0.03933161551327836","0.05491776379018892","0.05406709585354094","0.04740133518881631","0.031827423860522897","0.04209285613745787","0.04721511681381339","0.046816492410592235","0.0703805681661368","0.024061265617105386","0.018992643391277163","0.030976643580068575","0.029840134583440498","0.037549897945889824","0.02060592716619345","0.019514943218932115","0.02978477303722511","0.021430164680439436","0.08551057979384175","0.03751758699757218","0.02608922816860253","0.038518912154716","0.03581996038060744","0.03958613870448552","0.022252506897497595","0.023687000427879582","0.03440179063247255","0.027774011416192276","50","llava-hf/LLaVA-NeXT-Video-7B-hf","4","10","8"
